snapshot_utc,source,source_url,source_id,project_name,developer,city,district,address,class,completion,latitude,longitude,price_available,price_note,price_total_min_uzs,price_total_max_uzs,price_total_min_usd,price_total_max_usd,price_per_sqm_min_uzs,price_per_sqm_min_usd,min_area_sqm,max_area_sqm,rooms_available,payment_methods,source_freshness,source_error,cached_snapshot_utc,location_valid,location_issue
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201770,Saxro,SAS ARMADA STROY,Navoiy viloyati,Zarafshon shahri,"Навоийская область, город Зарафшан",,"2025, 3 ч. - 2027, 4 ч.",,,True,,335500000.0,,27937.0,,6100000.0,508.0,,,,"Ипотека, Муддатли тўлов 58 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201705,ZAR ZAMONAVIY UYLAR,Zar Zamonaviy Uylar,Navoiy viloyati,Zarafshon shahri,"Навоийская область, город Зарафшан",,,,,False,price on request,,,,,,,46.5,87.45,"1, 2, 3",Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201685,Cho'lquvar,Zikkir Building,Qashqadaryo viloyati,Qarshi shahri,"Qarshi, 4-mitti-tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 20 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201680,Eski Shahar,Zikkir Building,Qashqadaryo viloyati,Qarshi shahri,"Qarshi, 7-mitti-tumani",,,,,True,,256000000.0,,21317.0,,8000000.0,666.0,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202565,MARVARID,TXT Group,Qashqadaryo viloyati,Qarshi shahri,"Кашкадарьинская область, город Карши",,"2028, 4 ч.",,,True,,374400000.0,,31176.0,,7200000.0,600.0,,,,Муддатли тўлов 46 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202460,SHARQ,SHARQ DEVELOPMENT GROUPS,Qashqadaryo viloyati,Qarshi shahri,"Кашкадарьинская область, город Карши",,"2024, 4 ч. - 2027, 1 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 10 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202065,Afrosiyob TJM Gelion,Sam House,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч.",,,True,,496000000.0,,41301.0,,8000000.0,666.0,,,,Муддатли тўлов 60 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203100,Atlas,ATLAS GROUP,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 16 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201475,Bahor,Prestige Light House,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 2 ч. - 2026, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 10 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201420,Brilliant City,TXT Group,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 2 ч.",,,True,,440000000.0,,36638.0,,10000000.0,833.0,44.0,124.2,"1, 2, 3, 4",Муддатли тўлов 24 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201450,Chayka Residence,Bagirov Construction,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч.",,,True,,832500000.0,,69321.0,,11100000.0,924.0,,,,"Ипотека, Муддатли тўлов 34 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201560,Comfort House,City House,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2025, 1 ч. - 2026, 4 ч.",,,True,,549000000.0,,45715.0,,9000000.0,749.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201550,Daler Stroy,Daler Stroy,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,,,,False,price on request,,,,,,,62.12,62.6,"1, 2",Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201530,Gagarin Avenue,STROY DOM SIYOB,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч. - 2028, 4 ч.",,,True,,694200000.0,,57805.0,,15600000.0,1299.0,41.5,90.0,"1, 2, 3",Муддатли тўлов 22 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201555,Golden City,Maroqand Stroy,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,,,,False,price on request,,,,,,,,,,Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201415,Hakimi Towers,Hakimi Towers,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч.",,,True,,408000000.0,,33974.0,,8000000.0,666.0,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201500,Havas Premium,TXT Group,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч. - 2027, 1 ч.",,,False,price on request,,,,,,,40.9,86.4,"1, 2, 3",Муддатли тўлов 22 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201545,Ikrom Stroy Invest,Ikrom Stroy Invest,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,,,,False,price on request,,,,,,,,,,Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201425,Izmir,Global Avenue,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2028, 1 ч. - 2028, 4 ч.",,,True,,607200000.0,,50561.0,,13200000.0,1099.0,,,,Муддатли тўлов 58 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201430,Marokko,Global Avenue,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч.",,,True,,459000000.0,,38220.0,,8500000.0,708.0,,,,Муддатли тўлов 48 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203060,Maroqand Uylari,ZUHAL GROUP,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 58 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201485,Minor,TXT Group,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2027, 4 ч.",,,False,price on request,,,,,,,38.1,68.5,"1, 2, 3",Муддатли тўлов 48 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201470,New Avenue,New Avenue Estate,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч.",,,True,,945000000.0,,78689.0,,15000000.0,1249.0,,,,Муддатли тўлов 20 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201540,Nur Avenue,Shohsaroy Enter Group,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 2 ч. - 2028, 1 ч.",,,True,,260400000.0,,21683.0,,7000000.0,583.0,,,,"Ипотека, Муддатли тўлов 60 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201465,"Qizil domlar ""Titanik""",Elite Building,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2027, 4 ч. - 2028, 4 ч.",,,True,,576000000.0,,47963.0,,12000000.0,999.0,,,,Муддатли тўлов 58 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201535,Samarqand City,SXF Samarkand City Stroy,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2025, 4 ч. - 2028, 4 ч.",,,False,price on request,,,,,,,78.0,136.0,"1, 2, 3, 4","Ипотека, Муддатли тўлов 23 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201525,Samarqand Park Avenuе,Samarqand Oxygen Service,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч. - 2027, 4 ч.",,,False,price on request,,,,,,,48.38,118.0,"1, 2, 3, 4",Муддатли тўлов 18 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201955,TUMOR,TXT Group,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2027, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 34 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203095,VELLARIS RESIDENCE,AMA-S Construction,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2028, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 35 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202070,YangiHayot TJM Aeroport,Sam House,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2027, 4 ч.",,,True,,390000000.0,,32475.0,,7500000.0,625.0,,,,Муддатли тўлов 60 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202910,ДЎСТЛИК,Lada,Samarqand viloyati,Samarqand shahri,"Самаркандская область, город Самарканд",,"2026, 4 ч. - 2027, 1 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 10 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201435,Ashxabad,Global Avenue,Samarqand viloyati,Samarqand tumani,"Самаркандская область, Самаркандский район",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 30 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202105,ELITE ECO CITY,NBK ECO CITY,Samarqand viloyati,Samarqand tumani,"Самарқанд вилояти, Самарқанд тумани",,"2025, 4 ч. - 2026, 4 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 10 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201460,Manzara,Tolib Bobo AKT,Samarqand viloyati,Samarqand tumani,"Самаркандская область, Самаркандский район",,"2027, 4 ч.",,,True,,274660000.0,,22871.0,,6200000.0,516.0,,,,Муддатли тўлов 34 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201455,Modern View,Tolib Bobo AKT,Samarqand viloyati,Samarqand tumani,"Самаркандская область, Самаркандский район",,"2026, 4 ч. - 2027, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 10 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202060,Navro’z TJM Qorasuv,Sam House,Samarqand viloyati,Samarqand tumani,"Самаркандская область, Самаркандский район",,"2026, 2 ч. - 2027, 2 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 10 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201445,Siyovush,Siyovush evro stroy,Samarqand viloyati,Samarqand tumani,"Самаркандская область, Самаркандский район",,"2027, 3 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 22 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201565,Fayzli Maskan,Fayz-Ich,Samarqand viloyati,Tayloq tumani,"Самарқанд вилояти, Тайлоқ тумани",,"2026, 4 ч.",,,True,,308700000.0,,25705.0,,6300000.0,525.0,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201960,BIBISHOX,TXT Group,Samarqand viloyati,Urgut tumani,"Самаркандская область, Ургут",,"2026, 1 ч. - 2026, 4 ч.",,,True,,491400000.0,,40918.0,,7800000.0,649.0,,,,Муддатли тўлов 34 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202110,KOHINUR AVENUE,URGUT MALL,Samarqand viloyati,Urgut tumani,"Самаркандская область, Ургутский район",,"2027, 4 ч.",,,True,,554400000.0,,46164.0,,7200000.0,600.0,,,,Муддатли тўлов 22 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202055,NURAFSHON,TXT Group,Samarqand viloyati,Urgut tumani,"Самаркандская область, Ургут",,"2026, 4 ч.",,,True,,309600000.0,,25780.0,,7200000.0,600.0,,,,Муддатли тўлов 46 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201505,Zamin Urgut,TXT Group,Samarqand viloyati,Urgut tumani,"Самаркандская область, Ургут",,"2025, 4 ч. - 2026, 4 ч.",,,False,price on request,,,,,,,71.2,97.6,"2, 3, 4",Муддатли тўлов 22 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201690,Ahillik,Eco White House,Sirdaryo viloyati,Guliston shahri,"Сырдарьинская область, город Гулистан",,"2026, 4 ч.",,,True,,589000000.0,,49045.0,,9500000.0,791.0,,,,Муддатли тўлов 40 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201975,BARAKA,TXT Group,Sirdaryo viloyati,Guliston shahri,"Сырдарьинская область, город Гулистан",,"2027, 4 ч.",,,True,,410400000.0,,34174.0,,7200000.0,600.0,,,,Муддатли тўлов 58 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202455,GULOBOD AVENUE,TXT Group,Sirdaryo viloyati,Guliston shahri,"Сырдарьинская область, город Гулистан",,"2028, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 58 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202430,Sharq City,SHARQ ASL RISOL,Surxondaryo viloyati,Denov tumani,"Сурхандарьинская область, Денауский район",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201980,O‘ZBEGIM,TXT Group,Surxondaryo viloyati,Termiz shahri,"Сурхандарьинская область, город Термез",,"2027, 4 ч. - 2028, 4 ч.",,,True,,295200000.0,,24581.0,,7200000.0,600.0,,,,Муддатли тўлов 46 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202375,Bektemir Residence,Bektemir Hills Development,Toshkent shahri,Bektemir tumani,"город Ташкент, Бектемирский район",,"2026, 4 ч. - 2027, 4 ч.",,,True,,350000000.0,,29144.0,,10000000.0,833.0,35.0,120.1,"1, 2, 3, 4","Ипотека, Муддатли тўлов 28 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201240,Chinor,CHINOR GROUP DEVELOPMENT,Toshkent shahri,Bektemir tumani,"город Ташкент, Бектемирский район",,,,,True,,540000000.0,,44965.0,,12000000.0,999.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201290,Elman Baba Plaza,Elman Baba Plaza,Toshkent shahri,Bektemir tumani,"Toshkent, Bektemir tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 17 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200580,Fayzli Hayot,First Development Group,Toshkent shahri,Bektemir tumani,"город Ташкент, Бектемирский район",,"2027, 1 ч.",,,True,,395500000.0,,32933.0,,11300000.0,941.0,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201205,Musaffo Maskan,O'zshahar qurilish invest,Toshkent shahri,Bektemir tumani,"Toshkent, Bektemir tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201810,Shirin Hayot,Xon Saroy,Toshkent shahri,Bektemir tumani,"город Ташкент, Бектемирский район",,"2028, 4 ч.",,,False,price on request,,,,,,,21.9,42.7,"1, 2",Муддатли тўлов 84 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202010,Yangi Qo’yliq 2,VATAN Qurilish Kompaniyasi,Toshkent shahri,Bektemir tumani,"город Ташкент, Бектемирский район",,"2026, 1 ч. - 2027, 3 ч.",,,True,,475000000.0,,39553.0,,9500000.0,791.0,25.0,77.0,"1, 2, 3","Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202725,Zamin Great City,Zamin Great City,Toshkent shahri,Bektemir tumani,"город Ташкент, Бектемирский район",,,,,True,,315000000.0,,26230.0,,9000000.0,749.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201230,Barxan Residence,Barxan Residence,Toshkent shahri,Chilonzor tumani,"город Ташкент, Чиланзарский район",,"2027, 4 ч.",,,True,,541800000.0,,45115.0,,12600000.0,1049.0,25.45,66.34,"1, 2, 3","Ипотека, Муддатли тўлов 48 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201220,British House,Osiyo Stroy,Toshkent shahri,Chilonzor tumani,"город Ташкент, Чиланзарский район",,"2027, 4 ч.",,,True,,1401650000.0,,116714.0,,14450000.0,1203.0,,,,Муддатли тўлов 10 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200390,Chilanzar Business City Classic Apa,PREMIER HOUSE DEVELOPMENT,Toshkent shahri,Chilonzor tumani,"город Ташкент, Чиланзарский район",,"2023, 1 ч. - 2026, 2 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200385,Chilanzar Business City Hi-Tech,PREMIER HOUSE DEVELOPMENT,Toshkent shahri,Chilonzor tumani,"Toshkent, Chilonzor tumani",,,,,True,,545630082.0,694437194.0,45434.0,57825.0,6808208.0,567.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201865,Do'mbirobod City,Dream House,Toshkent shahri,Chilonzor tumani,"город Ташкент, Чиланзарский район",,"2027, 1 ч.",,,True,,305200000.0,,25414.0,,10900000.0,908.0,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
